id,full_name,first_name,last_name,is_active,person_id,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag
101187,Alan Anderson,Alan,Anderson,0,101187.0,Alan Anderson,"Anderson, Alan",A. Anderson,alan-anderson,1982-10-16,Michigan State,USA,Michigan State/USA,"6,6",22.0,9.0,9,Forward-Guard,Inactive,1610612751.0,Nets,BKN,nets,Brooklyn,alan_anderson,2005.0,2016.0,Y,Y,Y,1988.0,Undrafted,Undrafted,N
202079,Antonio Anderson,Antonio,Anderson,0,202079.0,Antonio Anderson,"Anderson, Antonio",A. Anderson,antonio-anderson,1985-06-05,Memphis,USA,Memphis/USA,"6,6",21.5,2.0,Desconocido,Guard,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,antonio_anderson,2009.0,2009.0,Y,Y,Y,1988.0,Undrafted,Undrafted,N
76035,Cliff Anderson,Cliff,Anderson,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76036,Daniel Anderson,Daniel,Anderson,0,76036.0,Daniel Anderson,"Anderson, Daniel",D. Anderson,daniel-anderson,1951-01-01,Southern California,USA,Southern California/USA,"6,2",18.5,2.0,33,Guard,Inactive,1610612757.0,Trail Blazers,POR,blazers,Portland,HISTADD_daniel_anderson,1974.0,1975.0,N,Y,Y,1974.0,6,92,N
1507,Derek Anderson,Derek,Anderson,0,1507.0,Derek Anderson,"Anderson, Derek",D. Anderson,derek-anderson,1974-07-18,Kentucky,USA,Kentucky/USA,"6,5",19.5,12.0,1,Guard,Inactive,1610612757.0,Trail Blazers,POR,blazers,Portland,derek_anderson,1997.0,2007.0,N,Y,Y,1997.0,1,13,N
76037,Dwight Anderson,Dwight,Anderson,0,76037.0,Dwight Anderson,"Anderson, Dwight",D. Anderson,dwight-anderson,1960-12-28,Southern California,USA,Southern California/USA,"6,3",18.5,1.0,20,Guard,Inactive,1610612743.0,Nuggets,DEN,nuggets,Denver,HISTADD_dwight_anderson,1982.0,1982.0,N,Y,Y,1982.0,2,41,N
944,Eric Anderson,Eric,Anderson,0,944.0,Eric Anderson,"Anderson, Eric",E. Anderson,eric-anderson,1970-05-26,Indiana,USA,Indiana/USA,"6,9",22.0,2.0,42,Forward,Inactive,1610612752.0,Knicks,NYK,knicks,New York,eric_anderson,1992.0,1993.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
246,Greg Anderson,Greg,Anderson,0,246.0,Greg Anderson,"Anderson, Greg",G. Anderson,greg-anderson,1964-06-22,Houston,USA,Houston/USA,"6,10",25.0,10.0,0,Center-Forward,Inactive,1610612759.0,Spurs,SAS,spurs,San Antonio,greg_anderson,1987.0,1997.0,N,Y,Y,1987.0,1,23,N
202341,James Anderson,James,Anderson,0,202341.0,James Anderson,"Anderson, James",J. Anderson,james-anderson,1989-03-25,Oklahoma State,USA,Oklahoma State/USA,"6,6",21.3,6.0,5,Guard-Forward,Inactive,1610612759.0,Spurs,SAS,spurs,San Antonio,james_anderson,2010.0,2015.0,Y,Y,Y,2010.0,1,20,N
76040,Jerome Anderson,Jerome,Anderson,0,76040.0,Jerome Anderson,"Anderson, Jerome",J. Anderson,jerome-anderson,1953-10-09,West Virginia,USA,West Virginia/USA,"6,5",19.5,2.0,21-23,Guard,Inactive,1610612754.0,Pacers,IND,pacers,Indiana,HISTADD_jerome_anderson,1975.0,1976.0,N,Y,Y,1975.0,3,53,N
1626147,Justin Anderson,Justin,Anderson,0,1626147.0,Justin Anderson,"Anderson, Justin",J. Anderson,justin-anderson,1993-11-19,Virginia,USA,Virginia/USA,"6,5",23.1,7.0,Desconocido,Forward-Guard,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,justin_anderson,2015.0,2021.0,Y,Y,Y,2015.0,1,21,N
72,Kenny Anderson,Kenny,Anderson,0,72.0,Kenny Anderson,"Anderson, Kenny",K. Anderson,kenny-anderson,1970-10-09,Georgia Tech,USA,Georgia Tech/USA,"6,1",16.8,14.0,Desconocido,Guard,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,kenny_anderson,1991.0,2004.0,N,Y,Y,1991.0,1,2,N
76041,Kim Anderson,Kim,Anderson,0,76041.0,Kim Anderson,"Anderson, Kim",K. Anderson,kim-anderson,1955-05-12,Missouri,USA,Missouri/USA,"6,7",20.0,1.0,42,Forward,Inactive,1610612757.0,Trail Blazers,POR,blazers,Portland,HISTADD_kim_anderson,1978.0,1978.0,N,Y,Y,1978.0,7,146,N
203937,Kyle Anderson,Kyle,Anderson,1,203937.0,Kyle Anderson,"Anderson, Kyle",K. Anderson,kyle-anderson,1993-09-20,UCLA,USA,UCLA/USA,"6,9",23.0,9.0,5,Forward-Guard,Active,1610612750.0,Timberwolves,MIN,timberwolves,Minnesota,kyle_anderson,2014.0,2023.0,Y,Y,Y,2014.0,1,30,N
76042,Michael Anderson,Michael,Anderson,0,76042.0,Michael Anderson,"Anderson, Michael",M. Anderson,michael-anderson,1966-03-23,Drexel,USA,Drexel/USA,"5,11",18.4,1.0,10,Guard,Inactive,1610612759.0,Spurs,SAS,spurs,San Antonio,HISTADD_michael_anderson,1988.0,1988.0,N,Y,Y,1988.0,3,73,N
76043,Mitchell Anderson,Mitchell,Anderson,0,76043.0,Mitchell Anderson,"Anderson, Mitchell",M. Anderson,mitchell-anderson,1960-09-23,Bradley,USA,Bradley/USA,"6,8",19.5,3.0,11,Forward,Inactive,1610612762.0,Jazz,UTA,jazz,Utah,HISTADD_jj_anderson,1982.0,1984.0,N,Y,Y,1982.0,2,36,N
98,Nick Anderson,Nick,Anderson,0,98.0,Nick Anderson,"Anderson, Nick",N. Anderson,nick-anderson,1968-01-20,Illinois,USA,Illinois/USA,"6,6",22.8,14.0,5,Forward-Guard,Inactive,1610612753.0,Magic,ORL,magic,Orlando,nick_anderson,1989.0,2002.0,N,Y,Y,1989.0,1,11,N
76045,Richard Anderson,Richard,Anderson,0,76045.0,Richard Anderson,"Anderson, Richard",R. Anderson,richard-anderson,1960-11-19,California-Santa Barbara,USA,California-Santa Barbara/USA,"6,10",24.0,6.0,35,Forward,Inactive,1610612757.0,Trail Blazers,POR,blazers,Portland,HISTADD_richard_anderson,1982.0,1989.0,N,Y,Y,1982.0,2,32,N
76046,Ron Anderson,Ron,Anderson,0,76046.0,Ron Anderson,"Anderson, Ron",R. Anderson,ron-anderson,1958-10-15,Fresno State,USA,Fresno State/USA,"6,7",21.5,10.0,35,Forward,Inactive,1610612755.0,76ers,PHI,sixers,Philadelphia,HISTADD_ron_anderson,1984.0,1993.0,N,Y,Y,1984.0,2,27,N
201583,Ryan Anderson,Ryan,Anderson,0,201583.0,Ryan Anderson,"Anderson, Ryan",R. Anderson,ryan-anderson,1988-05-06,California,USA,California/USA,"6,9",24.0,12.0,Desconocido,Forward,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,ryan_anderson,2008.0,2019.0,N,Y,Y,2008.0,1,21,N
1000,Shandon Anderson,Shandon,Anderson,0,1000.0,Shandon Anderson,"Anderson, Shandon",S. Anderson,shandon-anderson,1973-12-31,Georgia,USA,Georgia/USA,"6,6",21.5,10.0,49,Guard-Forward,Inactive,1610612752.0,Knicks,NYK,knicks,New York,shandon_anderson,1996.0,2005.0,N,Y,Y,1996.0,2,54,N
335,Willie Anderson,Willie,Anderson,0,335.0,Willie Anderson,"Anderson, Willie",W. Anderson,willie-anderson,1967-01-08,Georgia,USA,Georgia/USA,"6,8",20.0,8.0,35,Guard-Forward,Inactive,1610612759.0,Spurs,SAS,spurs,San Antonio,willie_anderson,1988.0,1996.0,N,Y,Y,1988.0,1,10,N
76048,Wally Anderzunas,Wally,Anderzunas,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101149,Martynas Andriuskevicius,Martynas,Andriuskevicius,0,101149.0,Martynas Andriuskevicius,"Andriuskevicius, Martynas",M. Andriuskevicius,martynas-andriuskevicius,1986-03-12,Zalgiris,Lithuania,Zalgiris/Lithuania,"7,2",24.0,2.0,15,Center,Inactive,1610612739.0,Cavaliers,CLE,cavaliers,Cleveland,martynas_andriuskevicius,2005.0,2006.0,Y,Y,Y,2005.0,2,44,N
76049,Don Anielak,Don,Anielak,0,76049.0,Don Anielak,"Anielak, Don",D. Anielak,don-anielak,1930-11-01,Missouri State,USA,Missouri State/USA,"6,7",19.0,1.0,12,Forward,Inactive,1610612752.0,Knicks,NYK,knicks,New York,HISTADD_don_anielak,1954.0,1954.0,N,Y,Y,1954.0,3,26,N
1628387,Ike Anigbogu,Ike,Anigbogu,0,1628387.0,Ike Anigbogu,"Anigbogu, Ike",I. Anigbogu,ike-anigbogu,1998-10-16,UCLA,USA,UCLA/USA,"6,10",25.0,3.0,Desconocido,Center,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,ike_anigbogu,2017.0,2018.0,Y,Y,Y,2017.0,2,47,N
76050,Michael Ansley,Michael,Ansley,0,76050.0,Michael Ansley,"Ansley, Michael",M. Ansley,michael-ansley,1967-02-08,Alabama,USA,Alabama/USA,"6,7",22.5,3.0,54,Forward,Inactive,1610612753.0,Magic,ORL,magic,Orlando,HISTADD_michael_ansley,1989.0,1991.0,N,Y,Y,1989.0,2,37,N
1512,Chris Anstey,Chris,Anstey,0,1512.0,Chris Anstey,"Anstey, Chris",C. Anstey,chris-anstey,1975-01-01,South East Melbourne,Australia,South East Melbourne/Australia,"7,0",24.9,2.0,22,Center,Inactive,1610612742.0,Mavericks,DAL,mavericks,Dallas,chris_anstey,1997.0,1999.0,N,Y,Y,1997.0,1,18,N
203507,Giannis Antetokounmpo,Giannis,Antetokounmpo,1,203507.0,Giannis Antetokounmpo,"Antetokounmpo, Giannis",G. Antetokounmpo,giannis-antetokounmpo,1994-12-06,Filathlitikos,Greece,Filathlitikos/Greece,"7,0",24.3,10.0,34,Forward,Active,1610612749.0,Bucks,MIL,bucks,Milwaukee,giannis_antetokounmpo,2013.0,2023.0,N,Y,Y,2013.0,1,15,Y
1628961,Kostas Antetokounmpo,Kostas,Antetokounmpo,1,1628961.0,Kostas Antetokounmpo,"Antetokounmpo, Kostas",K. Antetokounmpo,kostas-antetokounmpo,1997-11-20,University of Dayton,Greece,Dayton/Greece,"6,10",20.0,4.0,37,Forward,Inactive,1610612747.0,Lakers,LAL,lakers,Los Angeles,kostas_antetokounmpo,2018.0,2020.0,Y,Y,Y,2018.0,2,60,N
203648,Thanasis Antetokounmpo,Thanasis,Antetokounmpo,1,203648.0,Thanasis Antetokounmpo,"Antetokounmpo, Thanasis",T. Antetokounmpo,thanasis-antetokounmpo,1992-07-18,Panathinaikos,Greece,Panathinaikos/Greece,"6,7",21.9,5.0,43,Forward,Active,1610612749.0,Bucks,MIL,bucks,Milwaukee,thanasis_antetokounmpo,2015.0,2023.0,Y,Y,Y,2014.0,2,51,N
2546,Carmelo Anthony,Carmelo,Anthony,0,2546.0,Carmelo Anthony,"Anthony, Carmelo",C. Anthony,carmelo-anthony,1984-05-29,Syracuse,USA,Syracuse/USA,"6,7",23.8,20.0,7,Forward,Inactive,1610612747.0,Lakers,LAL,lakers,Los Angeles,carmelo_anthony,2003.0,2021.0,N,Y,Y,2003.0,1,3,Y
1630175,Cole Anthony,Cole,Anthony,1,1630175.0,Cole Anthony,"Anthony, Cole",C. Anthony,cole-anthony,2000-05-15,North Carolina,USA,North Carolina/USA,"6,3",18.5,3.0,50,Guard,Active,1610612753.0,Magic,ORL,magic,Orlando,cole_anthony,2020.0,2023.0,N,Y,Y,2020.0,1,15,N
21,Greg Anthony,Greg,Anthony,0,21.0,Greg Anthony,"Anthony, Greg",G. Anthony,greg-anthony,1967-11-15,UNLV,USA,UNLV/USA,"6,1",18.0,11.0,50,Guard,Inactive,1610612752.0,Knicks,NYK,knicks,New York,greg_anthony,1991.0,2001.0,N,Y,Y,1991.0,1,12,N
201202,Joel Anthony,Joel,Anthony,0,201202.0,Joel Anthony,"Anthony, Joel",J. Anthony,joel-anthony,1982-08-09,UNLV,Canada,UNLV/Canada,"6,9",24.5,11.0,30,Center,Inactive,1610612748.0,Heat,MIA,heat,Miami,joel_anthony,2007.0,2016.0,Y,Y,Y,1988.0,Undrafted,Undrafted,N
203544,Pero Antic,Pero,Antic,0,203544.0,Pero Antic,"Antic, Pero",P. Antic,pero-antic,1982-07-29,Olympiacos,Macedonia,Olympiacos/Macedonia,"6,11",26.0,2.0,6,Forward-Center,Inactive,1610612737.0,Hawks,ATL,hawks,Atlanta,pero_antic,2013.0,2014.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
1628384,O.G. Anunoby,O.G.,Anunoby,1,1628384.0,O.G. Anunoby,"Anunoby, O.G.",O. Anunoby,og-anunoby,1997-07-17,Indiana,United Kingdom,Indiana/United Kingdom,"6,7",23.2,6.0,3,Forward,Active,1610612761.0,Raptors,TOR,raptors,Toronto,og_anunoby,2017.0,2023.0,N,Y,Y,2017.0,1,23,N
203951,Keith Appling,Keith,Appling,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737,Rafael Araujo,Rafael,Araujo,0,2737.0,Rafael Araujo,"Araujo, Rafael",R. Araujo,rafael-araujo,1980-08-12,Brigham Young,Brazil,Brigham Young/Brazil,"6,11",27.0,4.0,55,Center,Inactive,1610612761.0,Raptors,TOR,raptors,Toronto,rafael_araujo,2004.0,2006.0,N,Y,Y,2004.0,1,8,N
76053,Stacey Arceneaux,Stacey,Arceneaux,0,76053.0,Stacey Arceneaux,"Arceneaux, Stacey",S. Arceneaux,stacey-arceneaux,1936-02-17,Iowa State,USA,Iowa State/USA,"6,4",21.0,1.0,Desconocido,Forward,Inactive,1610612737.0,Hawks,STL,hawks,St. Louis,HISTADD_stacey_arceneaux,1961.0,1961.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
76054,Nate Archibald,Nate,Archibald,0,76054.0,Nate Archibald,"Archibald, Nate",N. Archibald,nate-archibald,1948-09-02,Texas-El Paso,USA,Texas-El Paso/USA,"6,1",15.0,13.0,1,Guard,Inactive,1610612758.0,Kings,KCK,kings,Kansas City,HISTADD_nate_archibald,1970.0,1983.0,N,Y,Y,1970.0,2,19,Y
2425,Robert Archibald,Robert,Archibald,0,2425.0,Robert Archibald,"Archibald, Robert",R. Archibald,robert-archibald,1980-03-29,Illinois,Scotland,Illinois/Scotland,"6,11",25.0,3.0,34,Forward,Inactive,1610612761.0,Raptors,TOR,raptors,Toronto,robert_archibald,2002.0,2003.0,N,Y,Y,2002.0,2,31,N
1627853,Ryan Arcidiacono,Ryan,Arcidiacono,1,1627853.0,Ryan Arcidiacono,"Arcidiacono, Ryan",R. Arcidiacono,ryan-arcidiacono,1994-03-26,Villanova,USA,Villanova/USA,"6,3",19.5,6.0,Desconocido,Guard,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,ryan_arcidiacono,2017.0,2022.0,Y,Y,Y,1988.0,Undrafted,Undrafted,N
76055,Jim Ard,Jim,Ard,0,76055.0,Jim Ard,"Ard, Jim",J. Ard,jim-ard,1948-09-19,Cincinnati,USA,Cincinnati/USA,"6,9",21.5,4.0,34,Center,Inactive,1610612738.0,Celtics,BOS,celtics,Boston,HISTADD_jim_ard,1974.0,1977.0,N,Y,Y,1970.0,1,6,N
2240,Gilbert Arenas,Gilbert,Arenas,0,2240.0,Gilbert Arenas,"Arenas, Gilbert",G. Arenas,gilbert-arenas,1982-01-06,Arizona,USA,Arizona/USA,"6,4",21.5,12.0,10,Guard,Inactive,1610612764.0,Wizards,WAS,wizards,Washington,gilbert_arenas,2001.0,2011.0,N,Y,Y,2001.0,2,30,N
2772,Trevor Ariza,Trevor,Ariza,0,2772.0,Trevor Ariza,"Ariza, Trevor",T. Ariza,trevor-ariza,1985-06-30,UCLA,USA,UCLA/USA,"6,8",21.5,18.0,Desconocido,Forward,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,trevor_ariza,2004.0,2021.0,N,Y,Y,2004.0,2,43,N
76056,Paul Arizin,Paul,Arizin,0,76056.0,Paul Arizin,"Arizin, Paul",P. Arizin,paul-arizin,1928-04-09,Villanova,USA,Villanova/USA,"6,4",19.0,10.0,11,Forward,Inactive,1610612744.0,Warriors,PHW,warriors,Philadelphia,HISTADD_paul_arizin,1950.0,1961.0,N,Y,Y,1950.0,Desconocido,Desconocido,Y
76057,Joe Arlauckas,Joe,Arlauckas,0,76057.0,Joe Arlauckas,"Arlauckas, Joe",J. Arlauckas,joe-arlauckas,1965-07-20,Niagara,USA,Niagara/USA,"6,9",23.0,1.0,53,Forward,Inactive,1610612758.0,Kings,SAC,kings,Sacramento,HISTADD_joe_arlauckas,1987.0,1987.0,N,Y,Y,1987.0,4,74,N
769,B.J. Armstrong,B.J.,Armstrong,0,769.0,B.J. Armstrong,"Armstrong, B.J.",B. Armstrong,bj-armstrong,1967-09-09,Iowa,USA,Iowa/USA,"6,2",18.5,11.0,11,Guard,Inactive,1610612741.0,Bulls,CHI,bulls,Chicago,b.j._armstrong,1989.0,1999.0,N,Y,Y,1989.0,1,18,N
76061,Bob Armstrong,Bob,Armstrong,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220,Brandon Armstrong,Brandon,Armstrong,0,2220.0,Brandon Armstrong,"Armstrong, Brandon",B. Armstrong,brandon-armstrong,1980-06-16,Pepperdine,USA,Pepperdine/USA,"6,5",18.5,4.0,1,Guard,Inactive,1610612751.0,Nets,NJN,nets,New Jersey,brandon_armstrong,2001.0,2003.0,Y,Y,Y,2001.0,1,23,N
353,Darrell Armstrong,Darrell,Armstrong,0,353.0,Darrell Armstrong,"Armstrong, Darrell",D. Armstrong,darrell-armstrong,1968-06-22,Fayetteville State,USA,Fayetteville State/USA,"6,1",18.0,15.0,10,Guard,Inactive,1610612753.0,Magic,ORL,magic,Orlando,darrell_armstrong,1994.0,2007.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
200756,Hilton Armstrong,Hilton,Armstrong,0,200756.0,Hilton Armstrong,"Armstrong, Hilton",H. Armstrong,hilton-armstrong,1984-11-23,Connecticut,USA,Connecticut/USA,"6,11",23.5,6.0,57,Forward-Center,Inactive,1610612740.0,Hornets,NOH,pelicans,New Orleans,hilton_armstrong,2006.0,2013.0,Y,Y,Y,2006.0,1,12,N
76060,Paul Armstrong,Paul,Armstrong,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76059,Tate Armstrong,Tate,Armstrong,0,76059.0,Tate Armstrong,"Armstrong, Tate",T. Armstrong,tate-armstrong,1955-10-05,Duke,USA,Duke/USA,"6,3",17.5,2.0,14,Guard,Inactive,1610612741.0,Bulls,CHI,bulls,Chicago,HISTADD_tate_armstrong,1977.0,1978.0,N,Y,Y,1977.0,1,13,N
76062,Jesse Arnelle,Jesse,Arnelle,0,76062.0,Jesse Arnelle,"Arnelle, Jesse",J. Arnelle,jesse-arnelle,1933-12-30,Penn State,USA,Penn State/USA,"6,5",22.0,1.0,15-18,Forward,Inactive,1610612765.0,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_jesse_arnelle,1955.0,1955.0,N,Y,Y,1955.0,2,13,N
76063,Jay Arnette,Jay,Arnette,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76064,Bob Arnzen,Bob,Arnzen,0,76064.0,Bob Arnzen,"Arnzen, Bob",B. Arnzen,bob-arnzen,1947-11-03,Notre Dame,USA,Notre Dame/USA,"6,5",20.5,1.0,21-30,Forward,Inactive,1610612758.0,Royals,CIN,kings,Cincinnati,HISTADD_bob_arnzen,1970.0,1970.0,N,Y,Y,1969.0,8,103,N
2306,Carlos Arroyo,Carlos,Arroyo,0,2306.0,Carlos Arroyo,"Arroyo, Carlos",C. Arroyo,carlos-arroyo,1979-07-30,Florida International,Puerto Rico,Florida International/Puerto Rico,"6,2",20.0,10.0,45,Guard,Inactive,1610612753.0,Magic,ORL,magic,Orlando,carlos_arroyo,2001.0,2010.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
201589,Darrell Arthur,Darrell,Arthur,0,201589.0,Darrell Arthur,"Arthur, Darrell",D. Arthur,darrell-arthur,1988-03-25,Kansas,USA,Kansas/USA,"6,9",23.5,10.0,00,Forward,Inactive,1610612743.0,Nuggets,DEN,nuggets,Denver,darrell_arthur,2008.0,2017.0,N,Y,Y,2008.0,1,27,N
76065,John Arthurs,John,Arthurs,0,76065.0,John Arthurs,"Arthurs, John",J. Arthurs,john-arthurs,1947-08-15,Tulane,USA,Tulane/USA,"6,4",18.5,1.0,12,Guard,Inactive,1610612749.0,Bucks,MIL,bucks,Milwaukee,HISTADD_john_arthurs,1969.0,1969.0,N,Y,Y,1969.0,6,73,N
1628503,Jamel Artis,Jamel,Artis,0,1628503.0,Jamel Artis,"Artis, Jamel",J. Artis,jamel-artis,1993-01-12,Pittsburgh,USA,Pittsburgh/USA,"6,7",21.3,2.0,0,Guard,Inactive,1610612753.0,Magic,ORL,magic,Orlando,jamel_artis,2017.0,2017.0,Y,Y,Y,1988.0,Undrafted,Undrafted,N
201600,Omer Asik,Omer,Asik,0,201600.0,Omer Asik,"Asik, Omer",O. Asik,omer-asik,1986-07-04,Fenerbahce,Turkey,Fenerbahce/Turkey,"7,0",25.5,9.0,3,Center,Inactive,1610612740.0,Pelicans,NOP,pelicans,New Orleans,omer_asik,2010.0,2017.0,N,Y,Y,2008.0,2,36,N
355,Vincent Askew,Vincent,Askew,0,355.0,Vincent Askew,"Askew, Vincent",V. Askew,vincent-askew,1966-02-28,Memphis,USA,Memphis/USA,"6,6",21.0,9.0,Desconocido,Guard,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,vincent_askew,1987.0,1997.0,N,Y,Y,1987.0,2,39,N
173,Keith Askins,Keith,Askins,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76068,Don Asmonga,Don,Asmonga,0,76068.0,Don Asmonga,"Asmonga, Don",D. Asmonga,don-asmonga,1928-02-15,Alliance,USA,Alliance/USA,"6,2",18.5,1.0,Desconocido,Guard,Inactive,1610610024.0,Bullets,BAL,bullets,Baltimore,HISTADD_don_asmonga,1953.0,1953.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
76069,Richard Atha,Richard,Atha,0,76069.0,Richard Atha,"Atha, Richard",R. Atha,richard-atha,1931-09-21,Indiana State,USA,Indiana State/USA,"6,2",19.0,2.0,7,Guard,Inactive,1610612752.0,Knicks,NYK,knicks,New York,HISTADD_dick_atha,1955.0,1957.0,N,Y,Y,1953.0,Desconocido,Desconocido,N
1088,Chucky Atkins,Chucky,Atkins,0,1088.0,Chucky Atkins,"Atkins, Chucky",C. Atkins,chucky-atkins,1974-08-14,South Florida,USA,South Florida/USA,"5,11",18.5,12.0,17,Guard,Inactive,1610612765.0,Pistons,DET,pistons,Detroit,chucky_atkins,1999.0,2009.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
76070,Alvin Attles,Alvin,Attles,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76071,Chet Aubuchon,Chet,Aubuchon,0,76071.0,Chet Aubuchon,"Aubuchon, Chet",C. Aubuchon,chet-aubuchon,1916-05-08,Michigan State,USA,Michigan State/USA,"5,10",13.7,1.0,Desconocido,Guard,Inactive,1610610028.0,Falcons,DEF,falcons,Detroit,HISTADD_chet_aubuchon,1946.0,1946.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
278,Stacey Augmon,Stacey,Augmon,0,278.0,Stacey Augmon,"Augmon, Stacey",S. Augmon,stacey-augmon,1968-08-01,UNLV,USA,UNLV/USA,"6,8",21.3,16.0,2,Forward-Guard,Inactive,1610612737.0,Hawks,ATL,hawks,Atlanta,stacey_augmon,1991.0,2005.0,N,Y,Y,1991.0,1,9,N
201571,D.J. Augustin,D.J.,Augustin,0,201571.0,D.J. Augustin,"Augustin, D.J.",D. Augustin,dj-augustin,1987-11-10,Texas-Austin,USA,Texas-Austin/USA,"5,11",18.3,14.0,4,Guard,Active,1610612745.0,Rockets,HOU,rockets,Houston,d.j._augustin,2008.0,2023.0,N,Y,Y,2008.0,1,9,N
200788,James Augustine,James,Augustine,0,200788.0,James Augustine,"Augustine, James",J. Augustine,james-augustine,1984-02-27,Illinois,USA,Illinois/USA,"6,10",23.5,2.0,40,Forward,Inactive,1610612753.0,Magic,ORL,magic,Orlando,james_augustine,2006.0,2007.0,Y,Y,Y,2006.0,2,41,N
1134,Ike Austin,Ike,Austin,0,1134.0,Ike Austin,"Austin, Ike",I. Austin,ike-austin,1969-08-18,Arizona State,USA,Arizona State/USA,"6,10",28.8,9.0,Desconocido,Center,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,ike_austin,1991.0,2001.0,N,Y,Y,1991.0,2,48,N
76073,John Austin,John,Austin,0,76073.0,John Austin,"Austin, John",J. Austin,john-austin,1944-08-31,Boston College,USA,Boston College/USA,"6,0",17.0,1.0,34,Guard,Inactive,1610612764.0,Bullets,BLT,wizards,Baltimore,HISTADD_johnny_austin,1966.0,1966.0,N,Y,Y,1966.0,4,38,N
76074,Ken Austin,Ken,Austin,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630166,Deni Avdija,Deni,Avdija,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,Anthony Avent,Anthony,Avent,0,138.0,Anthony Avent,"Avent, Anthony",A. Avent,anthony-avent,1969-10-18,Seton Hall,USA,Seton Hall/USA,"6,9",24.0,6.0,30,Center,Inactive,1610612749.0,Bucks,MIL,bucks,Milwaukee,anthony_avent,1992.0,1999.0,N,Y,Y,1991.0,1,15,N
76076,William Averitt,William,Averitt,0,76076.0,William Averitt,"Averitt, William",W. Averitt,william-averitt,1952-07-22,Pepperdine,USA,Pepperdine/USA,"6,2",17.0,2.0,15,Guard,Inactive,1610612746.0,Braves,BUF,clippers,Buffalo,HISTADD_bird_averitt,1976.0,1977.0,N,Y,Y,1973.0,4,55,N
1895,William Avery,William,Avery,0,1895.0,William Avery,"Avery, William",W. Avery,william-avery,1979-08-08,Duke,USA,Duke/USA,"6,2",18.0,4.0,30,Guard,Inactive,1610612750.0,Timberwolves,MIN,timberwolves,Minnesota,william_avery,1999.0,2002.0,N,Y,Y,1999.0,1,14,N
76078,Dennis Awtrey,Dennis,Awtrey,0,76078.0,Dennis Awtrey,"Awtrey, Dennis",D. Awtrey,dennis-awtrey,1948-02-22,Santa Clara,USA,Santa Clara/USA,"6,10",23.5,12.0,20,Center,Inactive,1610612756.0,Suns,PHX,suns,Phoenix,HISTADD_dennis_awtrey,1970.0,1981.0,N,Y,Y,1970.0,3,46,N
1630555,Joel Ayayi,Joel,Ayayi,0,1630555.0,Joel Ayayi,"Ayayi, Joel",J. Ayayi,joel-ayayi,2000-03-05,Gonzaga,France,Gonzaga/France,"6,4",18.0,2.0,Desconocido,Guard,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,joel_ayayi,2021.0,2021.0,Y,Y,Y,1988.0,Undrafted,Undrafted,N
202970,Gustavo Ayon,Gustavo,Ayon,0,202970.0,Gustavo Ayon,"Ayon, Gustavo",G. Ayon,gustavo-ayon,1985-04-01,Baloncesto Fuenlabrada,Mexico,Baloncesto Fuenlabrada/Mexico,,21.0,3.0,Desconocido,Desconocido,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,gustavo_ayon,2011.0,2016.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
